ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,GenZ social media_7d_avg,GenZ social media_7d_avg_lower,GenZ social media_7d_avg_upper,GenZ social media_growth,GenZ social media_growth_lower,GenZ social media_growth_upper,GenZ social media_momentum,GenZ social media_momentum_lower,GenZ social media_momentum_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-10-16,0.11527911795192175,0.36912407834236743,0.5451121420638794,0.11527911795192175,0.11527911795192175,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.341143456983193,0.341143456983193,0.341143456983193,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.008980759999996733,-0.008980759999996733,-0.008980759999996733,0.0,0.0,0.0,0.45642257493511473
2025-10-17,0.11578698886924689,0.3519435326603369,0.5239289524078768,0.11578698886924689,0.11578698886924689,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3225987343515998,0.3225987343515998,0.3225987343515998,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.02752548263158989,-0.02752548263158989,-0.02752548263158989,0.0,0.0,0.0,0.4383857232208467
2025-10-18,0.11629642971048507,0.35206096981858775,0.5211491178414338,0.11629642971048507,0.11629642971048507,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142451594,0.3186152142451594,0.3186152142451594,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.03150900273803037,-0.03150900273803037,-0.03150900273803037,0.0,0.0,0.0,0.4349116439556444
2025-10-19,0.11680587055172324,0.40416896054836676,0.5872804433600171,0.11680587055172324,0.11680587055172324,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.37479823847871585,0.37479823847871585,0.37479823847871585,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495526142,0.024674021495526142,0.024674021495526142,0.0,0.0,0.0,0.4916041090304391
2025-10-20,0.11731531139296142,0.41624504035548315,0.5811696917592091,0.11731531139296142,0.11731531139296142,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.38065004569557614,0.38065004569557614,0.38065004569557614,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.0305258287123864,0.0305258287123864,0.0305258287123864,0.0,0.0,0.0,0.49796535708853756
2025-10-21,0.1178262979515909,0.39809419947367897,0.5680694379580178,0.1178262979515909,0.1178262979515909,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.36535790858960676,0.36535790858960676,0.36535790858960676,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606417056,0.015233691606417056,0.015233691606417056,0.0,0.0,0.0,0.48318420654119765
2025-10-22,0.11833728451022038,0.37988355260711304,0.5518231890249317,0.11833728451022038,0.11833728451022038,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3477059205384672,0.3477059205384672,0.3477059205384672,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.0024182964447225165,-0.0024182964447225165,-0.0024182964447225165,0.0,0.0,0.0,0.46604320504868757
2025-10-23,0.11884827106884986,0.3743767212028599,0.5482899145090405,0.11884827106884986,0.11884827106884986,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.34114345698321236,0.34114345698321236,0.34114345698321236,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.00898075999997735,-0.00898075999997735,-0.00898075999997735,0.0,0.0,0.0,0.45999172805206223
2025-10-24,0.11936038683400109,0.36150754091987325,0.5198276008986121,0.11936038683400109,0.11936038683400109,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3225987343515931,0.3225987343515931,0.3225987343515931,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.02752548263159662,-0.02752548263159662,-0.02752548263159662,0.0,0.0,0.0,0.44195912118559416
2025-10-25,0.11987250259915232,0.34941722638307643,0.5226923125491441,0.11987250259915232,0.11987250259915232,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142451977,0.3186152142451977,0.3186152142451977,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.031509002737992016,-0.031509002737992016,-0.031509002737992016,0.0,0.0,0.0,0.43848771684435
2025-10-26,0.12038461836430353,0.40430482035765664,0.5788429133486924,0.12038461836430353,0.12038461836430353,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3747982384787474,0.3747982384787474,0.3747982384787474,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495557644,0.024674021495557644,0.024674021495557644,0.0,0.0,0.0,0.4951828568430509
2025-10-27,0.12089696331532432,0.41392391878614365,0.5771067062606248,0.12089696331532432,0.12089696331532432,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.38065004569557204,0.38065004569557204,0.38065004569557204,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712382318,0.030525828712382318,0.030525828712382318,0.0,0.0,0.0,0.5015470090108963
2025-10-28,0.1214093082663451,0.39893412046609467,0.5718864470374557,0.1214093082663451,0.1214093082663451,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3653579085896827,0.3653579085896827,0.3653579085896827,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606492985,0.015233691606492985,0.015233691606492985,0.0,0.0,0.0,0.4867672168560278
2025-10-29,0.1219216532173659,0.379054043312751,0.5510874253273428,0.1219216532173659,0.1219216532173659,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3477059205385163,0.3477059205385163,0.3477059205385163,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.002418296444673424,-0.002418296444673424,-0.002418296444673424,0.0,0.0,0.0,0.46962757375588216
2025-10-30,0.12243406085121275,0.3775609149351887,0.542577351573881,0.12243406085121275,0.12243406085121275,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.34114345698314885,0.34114345698314885,0.34114345698314885,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.008980760000040893,-0.008980760000040893,-0.008980760000040893,0.0,0.0,0.0,0.46357751783436163
2025-10-31,0.12294646848505963,0.36293829702263775,0.5280054195802749,0.12294646848505963,0.12294646848505963,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.322598734351553,0.322598734351553,0.322598734351553,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.027525482631636712,-0.027525482631636712,-0.027525482631636712,0.0,0.0,0.0,0.44554520283661264
2025-11-01,0.12345887611890652,0.3620908137464346,0.533133022100434,0.12345887611890652,0.12345887611890652,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142452174,0.3186152142452174,0.3186152142452174,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.031509002737972316,-0.031509002737972316,-0.031509002737972316,0.0,0.0,0.0,0.44207409036412393
2025-11-02,0.1239712837567861,0.4155081764342392,0.5886042343987463,0.1239712837567861,0.1239712837567861,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.37479823847860566,0.37479823847860566,0.37479823847860566,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495415952,0.024674021495415952,0.024674021495415952,0.0,0.0,0.0,0.4987695222353917
2025-11-03,0.1244836913946657,0.4171372267650429,0.5936251090403184,0.1244836913946657,0.1244836913946657,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3806500456955497,0.3806500456955497,0.3806500456955497,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712360016,0.030525828712360016,0.030525828712360016,0.0,0.0,0.0,0.5051337370902154
2025-11-04,0.1249960990325453,0.41423125981339837,0.5771376601552028,0.1249960990325453,0.1249960990325453,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.36535790858965667,0.36535790858965667,0.36535790858965667,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606466945,0.015233691606466945,0.015233691606466945,0.0,0.0,0.0,0.49035400762220194
2025-11-05,0.12550850910732705,0.3876913063484565,0.561656653484603,0.12550850910732705,0.12550850910732705,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3477059205384827,0.3477059205384827,0.3477059205384827,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.002418296444707044,-0.002418296444707044,-0.002418296444707044,0.0,0.0,0.0,0.47321442964580973
2025-11-06,0.12602091918210884,0.38193918442951424,0.5545822878280392,0.12602091918210884,0.12602091918210884,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3411434569831682,0.3411434569831682,0.3411434569831682,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.00898076000002151,-0.00898076000002151,-0.00898076000002151,0.0,0.0,0.0,0.46716437616527706
2025-11-07,0.1265333292568906,0.3659346519832788,0.5374328849824175,0.1265333292568906,0.1265333292568906,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3225987343515463,0.3225987343515463,0.3225987343515463,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.027525482631643443,-0.027525482631643443,-0.027525482631643443,0.0,0.0,0.0,0.4491320636084369
2025-11-08,0.12704573933167235,0.3641243011751536,0.5309269451903479,0.12704573933167235,0.12704573933167235,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142451052,0.3186152142451052,0.3186152142451052,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.0315090027380845,-0.0315090027380845,-0.0315090027380845,0.0,0.0,0.0,0.44566095357677754
2025-11-09,0.12755814940645413,0.4215360140755007,0.5866266360468878,0.12755814940645413,0.12755814940645413,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3747982384786372,0.3747982384786372,0.3747982384786372,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495447455,0.024674021495447455,0.024674021495447455,0.0,0.0,0.0,0.5023563878850913
2025-11-10,0.12807055948123588,0.4183236382600084,0.5938034071767911,0.12807055948123588,0.12807055948123588,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3806500456955639,0.3806500456955639,0.3806500456955639,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712374137,0.030525828712374137,0.030525828712374137,0.0,0.0,0.0,0.5087206051767997
2025-11-11,0.12858296955601767,0.40961996015236446,0.5748462455496799,0.12858296955601767,0.12858296955601767,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.36535790858966366,0.36535790858966366,0.36535790858966366,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606473964,0.015233691606473964,0.015233691606473964,0.0,0.0,0.0,0.49394087814568133
2025-11-12,0.12909537963079942,0.39857520134325025,0.5628227617123824,0.12909537963079942,0.12909537963079942,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.347705920538541,0.347705920538541,0.347705920538541,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.002418296444648705,-0.002418296444648705,-0.002418296444648705,0.0,0.0,0.0,0.4768013001693404
2025-11-13,0.12960778970558118,0.381576748987114,0.5592221738381972,0.12960778970558118,0.12960778970558118,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3411434569832158,0.3411434569832158,0.3411434569832158,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.008980759999973968,-0.008980759999973968,-0.008980759999973968,0.0,0.0,0.0,0.470751246688797
2025-11-14,0.13012019978036296,0.3737765712834355,0.5339705029656959,0.13012019978036296,0.13012019978036296,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3225987343515062,0.3225987343515062,0.3225987343515062,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.027525482631683543,-0.027525482631683543,-0.027525482631683543,0.0,0.0,0.0,0.45271893413186914
2025-11-15,0.13063260985514472,0.36442863045755397,0.5317413803336999,0.13063260985514472,0.13063260985514472,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.31861521424512496,0.31861521424512496,0.31861521424512496,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.0315090027380648,-0.0315090027380648,-0.0315090027380648,0.0,0.0,0.0,0.44924782410026964
2025-11-16,0.13114501992992647,0.42365021499698624,0.5886032650264736,0.13114501992992647,0.13114501992992647,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.37479823847866867,0.37479823847866867,0.37479823847866867,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495478957,0.024674021495478957,0.024674021495478957,0.0,0.0,0.0,0.5059432584085951
2025-11-17,0.13165743000470825,0.42638253200870363,0.5931965202077197,0.13165743000470825,0.13165743000470825,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.38065004569554156,0.38065004569554156,0.38065004569554156,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712351842,0.030525828712351842,0.030525828712351842,0.0,0.0,0.0,0.5123074757002498
2025-11-18,0.13216984007949,0.4128759189109847,0.5854897675876078,0.13216984007949,0.13216984007949,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3653579085896377,0.3653579085896377,0.3653579085896377,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606447924,0.015233691606447924,0.015233691606447924,0.0,0.0,0.0,0.4975277486691277
2025-11-19,0.13268225015427176,0.40050146386340324,0.5704423963032771,0.13268225015427176,0.13268225015427176,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.34770592053850735,0.34770592053850735,0.34770592053850735,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.002418296444682328,-0.002418296444682328,-0.002418296444682328,0.0,0.0,0.0,0.4803881706927791
2025-11-20,0.13319466022905355,0.3881085420583952,0.5626824239084364,0.13319466022905355,0.13319466022905355,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3411434569831937,0.3411434569831937,0.3411434569831937,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.008980759999996047,-0.008980759999996047,-0.008980759999996047,0.0,0.0,0.0,0.4743381172122473
2025-11-21,0.1337070703038353,0.3749487750722204,0.5450509616139704,0.1337070703038353,0.1337070703038353,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3225987343515328,0.3225987343515328,0.3225987343515328,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.02752548263165691,-0.02752548263165691,-0.02752548263165691,0.0,0.0,0.0,0.4563058046553681
2025-11-22,0.13421948037861708,0.3677006440582023,0.5393625847863973,0.13421948037861708,0.13421948037861708,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142451446,0.3186152142451446,0.3186152142451446,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.03150900273804509,-0.03150900273804509,-0.03150900273804509,0.0,0.0,0.0,0.4528346946237617
2025-11-23,0.13473189045339884,0.4233856218982213,0.5916488944231959,0.13473189045339884,0.13473189045339884,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3747982384786999,0.3747982384786999,0.3747982384786999,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.02467402149551022,0.02467402149551022,0.02467402149551022,0.0,0.0,0.0,0.5095301289320988
2025-11-24,0.1352443005281806,0.4320466305773313,0.590866417187795,0.13524420229253287,0.13524434602911628,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3806500456955828,0.3806500456955828,0.3806500456955828,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712393104,0.030525828712393104,0.030525828712393104,0.0,0.0,0.0,0.5158943462237634
2025-11-25,0.13575671060296238,0.41398387347296767,0.5885217886584646,0.1357562823143104,0.13575709096761404,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3653579085896447,0.3653579085896447,0.3653579085896447,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606454942,0.015233691606454942,0.015233691606454942,0.0,0.0,0.0,0.501114619192607
2025-11-26,0.13626912067774413,0.40598714673342334,0.5733934099530713,0.13626825266609188,0.13626999643760304,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3477059205385151,0.3477059205385151,0.3477059205385151,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.0024182964446745926,-0.0024182964446745926,-0.0024182964446745926,0.0,0.0,0.0,0.4839750412162592
2025-11-27,0.13678153075252591,0.39188443254260313,0.5613035295798305,0.13678004646513872,0.13678298342045928,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3411434569831716,0.3411434569831716,0.3411434569831716,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.008980760000018129,-0.008980760000018129,-0.008980760000018129,0.0,0.0,0.0,0.4779249877356975
2025-11-28,0.13729394082730767,0.37760643096183705,0.5455860221709333,0.13729172410931859,0.1372960930792023,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.32259873435149267,0.32259873435149267,0.32259873435149267,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.02752548263169701,-0.02752548263169701,-0.02752548263169701,0.0,0.0,0.0,0.45989267517880034
2025-11-29,0.13780635090208943,0.3728312670335143,0.5414825980764925,0.1378032976023732,0.1378093752442605,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142450325,0.3186152142450325,0.3186152142450325,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.03150900273815728,-0.03150900273815728,-0.03150900273815728,0.0,0.0,0.0,0.4564215651471219
2025-11-30,0.13831876097687118,0.42364499190184235,0.5905615121365407,0.1383148117700074,0.1383225861059654,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3747982384787312,0.3747982384787312,0.3747982384787312,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495541477,0.024674021495541477,0.024674021495541477,0.0,0.0,0.0,0.5131169994556024
2025-12-01,0.13883117105165296,0.42558786965788037,0.6060994436107995,0.1388263555983706,0.13883592536087702,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3806500456955787,0.3806500456955787,0.3806500456955787,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712389007,0.030525828712389007,0.030525828712389007,0.0,0.0,0.0,0.5194812167472317
2025-12-02,0.13934358112643472,0.42446600672531115,0.5945513030802507,0.1393378361266009,0.1393492785081189,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.36535790858958556,0.36535790858958556,0.36535790858958556,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606395844,0.015233691606395844,0.015233691606395844,0.0,0.0,0.0,0.5047014897160202
2025-12-03,0.1398559912012165,0.40256018278866923,0.5773694361328646,0.1398491859959077,0.13986260524672062,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3477059205385229,0.3477059205385229,0.3477059205385229,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.002418296444666855,-0.002418296444666855,-0.002418296444666855,0.0,0.0,0.0,0.4875619117397394
2025-12-04,0.14036840127599826,0.4001036743774669,0.5634819933229757,0.1403605951794529,0.14037625269638263,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.34114345698319093,0.34114345698319093,0.34114345698319093,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.008980759999998745,-0.008980759999998745,-0.008980759999998745,0.0,0.0,0.0,0.4815118582591892
2025-12-05,0.14088081135078,0.3787258434095078,0.5513268072584472,0.1408719055153206,0.1408899468950165,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3225987343515649,0.3225987343515649,0.3225987343515649,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.027525482631624836,-0.027525482631624836,-0.027525482631624836,0.0,0.0,0.0,0.4634795457023449
2025-12-06,0.1413932214255618,0.3762249041368336,0.5474102180010447,0.14138343388075517,0.14140380966598023,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3186152142450708,0.3186152142450708,0.3186152142450708,0.35012421698318974,0.35012421698318974,0.35012421698318974,-0.03150900273811892,-0.03150900273811892,-0.03150900273811892,0.0,0.0,0.0,0.46000843567063254
2025-12-07,0.14190563150034355,0.4336879542593098,0.6017984353190957,0.14189514111200677,0.1419176195256737,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3747982384787627,0.3747982384787627,0.3747982384787627,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.024674021495572983,0.024674021495572983,0.024674021495572983,0.0,0.0,0.0,0.5167038699791062
2025-12-08,0.14241804157512533,0.43660869624017606,0.6046287644244118,0.14240656166695093,0.14243136222221361,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.38065004569557465,0.38065004569557465,0.38065004569557465,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.030525828712384927,0.030525828712384927,0.030525828712384927,0.0,0.0,0.0,0.5230680872707
2025-12-09,0.1429304516499071,0.4266588371354549,0.5943754881169021,0.1429174684266752,0.14294467896222107,0.48637375935642996,0.48637375935642996,0.48637375935642996,-0.0010239878590236435,-0.0010239878590236435,-0.0010239878590236435,-0.13522555451421658,-0.13522555451421658,-0.13522555451421658,0.3653579085896615,0.3653579085896615,0.3653579085896615,0.35012421698318974,0.35012421698318974,0.35012421698318974,0.015233691606471773,0.015233691606471773,0.015233691606471773,0.0,0.0,0.0,0.5082883602395686
