ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,GenZ tech_7d_avg,GenZ tech_7d_avg_lower,GenZ tech_7d_avg_upper,GenZ tech_growth,GenZ tech_growth_lower,GenZ tech_growth_upper,GenZ tech_momentum,GenZ tech_momentum_lower,GenZ tech_momentum_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-10-15,0.013249712286647782,-0.10845110980568574,0.06372797650905203,0.013249712286647782,0.013249712286647782,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04198937211151211,-0.04198937211151211,-0.04198937211151211,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065537487,-0.012511184065537487,-0.012511184065537487,0.0,0.0,0.0,-0.028739659824864327
2025-10-16,0.013173326358024312,-0.10989621375181186,0.05564032136865081,0.013173326358024312,0.013173326358024312,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804611774,-0.04348806804611774,-0.04348806804611774,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000143122,-0.014009880000143122,-0.014009880000143122,0.0,0.0,0.0,-0.03031474168809343
2025-10-17,0.013096940429400843,-0.031449446815283486,0.12547586711054723,0.013096940429400843,0.013096940429400843,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.0335856056234471,0.0335856056234471,0.0335856056234471,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942172,0.06306379366942172,0.06306379366942172,0.0,0.0,0.0,0.04668254605284794
2025-10-18,0.01302055448564411,-0.1115337443417986,0.05487651980271319,0.01302055448564411,0.01302055448564411,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.0416356227359494,-0.0416356227359494,-0.0416356227359494,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.01215743468997478,-0.01215743468997478,-0.01215743468997478,0.0,0.0,0.0,-0.02861506825030529
2025-10-19,0.012944168541887378,-0.10575106890046644,0.05811474288873218,0.012944168541887378,0.012944168541887378,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03873207833743701,-0.03873207833743701,-0.03873207833743701,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291462391,-0.009253890291462391,-0.009253890291462391,0.0,0.0,0.0,-0.025787909795549634
2025-10-20,0.012867782598130647,-0.10820482305561574,0.0591062254198644,0.012867782598130647,0.012867782598130647,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.037237056665486594,-0.037237056665486594,-0.037237056665486594,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.0077588686195119725,-0.0077588686195119725,-0.0077588686195119725,0.0,0.0,0.0,-0.024369274067355947
2025-10-21,0.012791396666442502,-0.10729526399846426,0.06537488850261233,0.012791396666442502,0.012791396666442502,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03685072404901573,-0.03685072404901573,-0.03685072404901573,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.00737253600304111,-0.00737253600304111,-0.00737253600304111,0.0,0.0,0.0,-0.02405932738257323
2025-10-22,0.012715010734754357,-0.10918442465453233,0.052856945206448,0.012715010734754357,0.012715010734754357,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04198937211161156,-0.04198937211161156,-0.04198937211161156,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065636933,-0.012511184065636933,-0.012511184065636933,0.0,0.0,0.0,-0.0292743613768572
2025-10-23,0.012638624803066212,-0.12036876783712448,0.05453450577163021,0.012638624803066212,0.012638624803066212,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804602224,-0.04348806804602224,-0.04348806804602224,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000047622,-0.014009880000047622,-0.014009880000047622,0.0,0.0,0.0,-0.030849443242956028
2025-10-24,0.012562238858341545,-0.03367866502460335,0.12700307785488907,0.012562238858341545,0.012562238858341545,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.03358560562344919,0.03358560562344919,0.03358560562344919,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942381,0.06306379366942381,0.06306379366942381,0.0,0.0,0.0,0.04614784448179074
2025-10-25,0.012485852913616879,-0.1139599106522537,0.05682255850812259,0.012485852913616879,0.012485852913616879,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04163562273603784,-0.04163562273603784,-0.04163562273603784,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012157434690063215,-0.012157434690063215,-0.012157434690063215,0.0,0.0,0.0,-0.02914976982242096
2025-10-26,0.012409466968892214,-0.11315365146458169,0.05548071732415651,0.012409466968892214,0.012409466968892214,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03873207833746414,-0.03873207833746414,-0.03873207833746414,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291489524,-0.009253890291489524,-0.009253890291489524,0.0,0.0,0.0,-0.02632261136857193
2025-10-27,0.01233308103754972,-0.11217266497785405,0.06256511921206201,0.01233308103754972,0.01233308103754972,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03723705666543416,-0.03723705666543416,-0.03723705666543416,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007758868619459534,-0.007758868619459534,-0.007758868619459534,0.0,0.0,0.0,-0.024903975627884437
2025-10-28,0.012256695106207229,-0.10817704336400047,0.059527098015042426,0.012256695106207229,0.012256695106207229,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03685072404896744,-0.03685072404896744,-0.03685072404896744,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007372536002992826,-0.007372536002992826,-0.007372536002992826,0.0,0.0,0.0,-0.024594028942760214
2025-10-29,0.012180309174864736,-0.11492563573243647,0.04954821235544289,0.012180309174864736,0.012180309174864736,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.041989372111457035,-0.041989372111457035,-0.041989372111457035,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065482414,-0.012511184065482414,-0.012511184065482414,0.0,0.0,0.0,-0.0298090629365923
2025-10-30,0.012103923229036917,-0.11638422555683206,0.060373702821293236,0.012103923229036917,0.012103923229036917,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804607257,-0.04348806804607257,-0.04348806804607257,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000097943,-0.014009880000097943,-0.014009880000097943,0.0,0.0,0.0,-0.03138414481703565
2025-10-31,0.012027537283209098,-0.038211370076475085,0.13030772979155758,0.012027537283209098,0.012027537283209098,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.0335856056234469,0.0335856056234469,0.0335856056234469,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942153,0.06306379366942153,0.06306379366942153,0.0,0.0,0.0,0.045613142906656
2025-11-01,0.01195115133738128,-0.11396909240686316,0.061634021860845996,0.01195115133738128,0.01195115133738128,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.0416356227360613,-0.0416356227360613,-0.0416356227360613,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.01215743469008668,-0.01215743469008668,-0.01215743469008668,0.0,0.0,0.0,-0.02968447139868002
2025-11-02,0.011874765386604168,-0.10760366889354708,0.051528335806976806,0.011874765386604168,0.011874765386604168,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03873207833749416,-0.03873207833749416,-0.03873207833749416,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291519542,-0.009253890291519542,-0.009253890291519542,0.0,0.0,0.0,-0.026857312950889993
2025-11-03,0.011798379435827054,-0.11087512135288878,0.05497920588192881,0.011798379435827054,0.011798379435827054,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03723705666553565,-0.03723705666553565,-0.03723705666553565,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.00775886861956103,-0.00775886861956103,-0.00775886861956103,0.0,0.0,0.0,-0.0254386772297086
2025-11-04,0.011721993485049945,-0.10588169409894238,0.058120071829667413,0.011721993485049945,0.011721993485049945,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.036850724049021524,-0.036850724049021524,-0.036850724049021524,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007372536003046901,-0.007372536003046901,-0.007372536003046901,0.0,0.0,0.0,-0.02512873056397158
2025-11-05,0.011645607537860418,-0.10789608325703781,0.05463511174989568,0.011645607537860418,0.011645607537860418,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04198937211155648,-0.04198937211155648,-0.04198937211155648,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065581864,-0.012511184065581864,-0.012511184065581864,0.0,0.0,0.0,-0.030343764573696065
2025-11-06,0.011569221590670895,-0.11653413413457377,0.054308144577077264,0.011569221590670895,0.011569221590670895,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804597707,-0.04348806804597707,-0.04348806804597707,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000002447,-0.014009880000002447,-0.014009880000002447,0.0,0.0,0.0,-0.03191884645530617
2025-11-07,0.011492835643481369,-0.04070801380564661,0.12812512592495684,0.011492835643481369,0.011492835643481369,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.033585605623449,0.033585605623449,0.033585605623449,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942362,0.06306379366942362,0.06306379366942362,0.0,0.0,0.0,0.045078441266930364
2025-11-08,0.011416449696291842,-0.11091126756502728,0.051779617686839606,0.011416449696291842,0.011416449696291842,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04163562273587409,-0.04163562273587409,-0.04163562273587409,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012157434689899466,-0.012157434689899466,-0.012157434689899466,0.0,0.0,0.0,-0.030219173039582246
2025-11-09,0.01134006374910232,-0.11543660532683643,0.05646347710257229,0.01134006374910232,0.01134006374910232,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03873207833752129,-0.03873207833752129,-0.03873207833752129,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291546671,-0.009253890291546671,-0.009253890291546671,0.0,0.0,0.0,-0.027392014588418973
2025-11-10,0.011263677801912793,-0.11210018279688679,0.058282925207600485,0.011263677801912793,0.011263677801912793,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03723705666532928,-0.03723705666532928,-0.03723705666532928,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007758868619354658,-0.007758868619354658,-0.007758868619354658,0.0,0.0,0.0,-0.02597337886341649
2025-11-11,0.01118729185472327,-0.10460673688459003,0.05943583468552,0.01118729185472327,0.01118729185472327,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.036850724048919696,-0.036850724048919696,-0.036850724048919696,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007372536002945079,-0.007372536002945079,-0.007372536002945079,0.0,0.0,0.0,-0.025663432194196426
2025-11-12,0.011110905907533743,-0.10908890767689393,0.05762976159231792,0.011110905907533743,0.011110905907533743,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04198937211139442,-0.04198937211139442,-0.04198937211139442,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.0125111840654198,-0.0125111840654198,-0.0125111840654198,0.0,0.0,0.0,-0.030878466203860675
2025-11-13,0.011034519960344219,-0.11256550651438049,0.05575992763700754,0.011034519960344219,0.011034519960344219,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804617029,-0.04348806804617029,-0.04348806804617029,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000195669,-0.014009880000195669,-0.014009880000195669,0.0,0.0,0.0,-0.03245354808582607
2025-11-14,0.010958134013154694,-0.041088139102422754,0.12278985892309538,0.010958134013154694,0.010958134013154694,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.0335856056234467,0.0335856056234467,0.0335856056234467,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942132,0.06306379366942132,0.06306379366942132,0.0,0.0,0.0,0.044543739636601395
2025-11-15,0.01088174806596517,-0.11462488507085805,0.054710339528478646,0.01088174806596517,0.01088174806596517,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04163562273589755,-0.04163562273589755,-0.04163562273589755,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012157434689922926,-0.012157434689922926,-0.012157434689922926,0.0,0.0,0.0,-0.03075387466993238
2025-11-16,0.010805362118775644,-0.11663261618274799,0.05408665681855492,0.010805362118775644,0.010805362118775644,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.038732078337548416,-0.038732078337548416,-0.038732078337548416,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291573795,-0.009253890291573795,-0.009253890291573795,0.0,0.0,0.0,-0.02792671621877277
2025-11-17,0.010728976171586118,-0.11305995711887931,0.04975002966861135,0.010728976171586118,0.010728976171586118,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03723705666543078,-0.03723705666543078,-0.03723705666543078,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007758868619456153,-0.007758868619456153,-0.007758868619456153,0.0,0.0,0.0,-0.02650808049384466
2025-11-18,0.010652590224396595,-0.10488640135911297,0.06142225342995897,0.010652590224396595,0.010652590224396595,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03685072404897378,-0.03685072404897378,-0.03685072404897378,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007372536002999152,-0.007372536002999152,-0.007372536002999152,0.0,0.0,0.0,-0.026198133824577183
2025-11-19,0.010576204277207069,-0.11449330919275034,0.04980261485209696,0.010576204277207069,0.010576204277207069,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04198937211149386,-0.04198937211149386,-0.04198937211149386,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065519243,-0.012511184065519243,-0.012511184065519243,0.0,0.0,0.0,-0.03141316783428679
2025-11-20,0.010499818330017544,-0.11854129577972343,0.04703343451055929,0.010499818330017544,0.010499818330017544,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.0434880680461477,-0.0434880680461477,-0.0434880680461477,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000173083,-0.014009880000173083,-0.014009880000173083,0.0,0.0,0.0,-0.03298824971613016
2025-11-21,0.010423432382828019,-0.04079405069115559,0.12695317980777415,0.010423432382828019,0.010423432382828019,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.03358560562345321,0.03358560562345321,0.03358560562345321,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942783,0.06306379366942783,0.06306379366942783,0.0,0.0,0.0,0.044009038006281226
2025-11-22,0.010347046435638494,-0.12146274167765127,0.051490739657079926,0.010347046435638494,0.010347046435638494,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.041635622735921016,-0.041635622735921016,-0.041635622735921016,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.01215743468994639,-0.01215743468994639,-0.01215743468994639,0.0,0.0,0.0,-0.03128857630028252
2025-11-23,0.01027066048844897,-0.11566028614262044,0.06490308762837171,0.01027066048844897,0.01027066048844897,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03873207833745407,-0.03873207833745407,-0.03873207833745407,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291479445,-0.009253890291479445,-0.009253890291479445,0.0,0.0,0.0,-0.028461417849005098
2025-11-24,0.010194274541259443,-0.114523613294444,0.05270967040810731,0.010194274454513002,0.010194274605766844,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03723705666547415,-0.03723705666547415,-0.03723705666547415,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007758868619499527,-0.007758868619499527,-0.007758868619499527,0.0,0.0,0.0,-0.02704278212421471
2025-11-25,0.010117888594069918,-0.11566203559948776,0.05360422291015013,0.010117888160629323,0.010117888968262974,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03685072404887195,-0.03685072404887195,-0.03685072404887195,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007372536002897327,-0.007372536002897327,-0.007372536002897327,0.0,0.0,0.0,-0.026732835454802033
2025-11-26,0.010041502646880394,-0.11679188426691445,0.049729955234082995,0.010041501743810494,0.010041503530824543,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.041989372111466326,-0.041989372111466326,-0.041989372111466326,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065491707,-0.012511184065491707,-0.012511184065491707,0.0,0.0,0.0,-0.03194786946458593
2025-11-27,0.009965116699690869,-0.11641789075406446,0.052859014096594915,0.00996511500171861,0.009965118365235063,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804612511,-0.04348806804612511,-0.04348806804612511,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000150493,-0.014009880000150493,-0.014009880000150493,0.0,0.0,0.0,-0.03352295134643424
2025-11-28,0.009888730752501344,-0.03763509512780865,0.1274745623592368,0.009888728164914727,0.009888733386349652,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.03358560562345091,0.03358560562345091,0.03358560562345091,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942554,0.06306379366942554,0.06306379366942554,0.0,0.0,0.0,0.04347433637595226
2025-11-29,0.009812344805311818,-0.1189758124889251,0.05617974398777143,0.00981234126597686,0.009812348430304674,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.0416356227357338,-0.0416356227357338,-0.0416356227357338,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012157434689759177,-0.012157434689759177,-0.012157434689759177,0.0,0.0,0.0,-0.03182327793042198
2025-11-30,0.009735958858122295,-0.11474093722142327,0.05338928274902356,0.00973595400615002,0.009735963756335312,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03873207833735971,-0.03873207833735971,-0.03873207833735971,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.00925389029138509,-0.00925389029138509,-0.00925389029138509,0.0,0.0,0.0,-0.028996119479237418
2025-12-01,0.009659572910932768,-0.11414789488474418,0.05817074537584986,0.009659566788370407,0.009659578967180605,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03723705666542171,-0.03723705666542171,-0.03723705666542171,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.007758868619447086,-0.007758868619447086,-0.007758868619447086,0.0,0.0,0.0,-0.02757748375448894
2025-12-02,0.009583186963743244,-0.11026920466658191,0.05081029684712806,0.009583179433543471,0.009583194321651754,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.03685072404908192,-0.03685072404908192,-0.03685072404908192,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.0073725360031073,-0.0073725360031073,-0.0073725360031073,0.0,0.0,0.0,-0.027267537085338675
2025-12-03,0.009506801016553719,-0.11523177799847803,0.05637226915709177,0.00950679228383695,0.009506809663429393,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04198937211143879,-0.04198937211143879,-0.04198937211143879,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012511184065464172,-0.012511184065464172,-0.012511184065464172,0.0,0.0,0.0,-0.032482571094885074
2025-12-04,0.009430415069364192,-0.12389565883420108,0.04882278229750648,0.009430404750570468,0.009430425150307778,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.04348806804602961,-0.04348806804602961,-0.04348806804602961,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.014009880000054993,-0.014009880000054993,-0.014009880000054993,0.0,0.0,0.0,-0.034057652976665416
2025-12-05,0.00935402912217467,-0.04168032078610512,0.12930824528657875,0.009354017241427435,0.009354040807398673,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,0.03358560562344694,0.03358560562344694,0.03358560562344694,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,0.06306379366942155,0.06306379366942155,0.06306379366942155,0.0,0.0,0.0,0.04293963474562161
2025-12-06,0.009277643174985145,-0.11006878053187102,0.046820429855467194,0.009277629454660692,0.00927765654994957,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.041635622735822234,-0.041635622735822234,-0.041635622735822234,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.012157434689847615,-0.012157434689847615,-0.012157434689847615,0.0,0.0,0.0,-0.03235797956083709
2025-12-07,0.009201257227795618,-0.11360877189132859,0.055760761965588476,0.009201241653887443,0.009201272337155099,-0.001807099524725968,-0.001807099524725968,-0.001807099524725968,0.0004911909135651357,0.0004911909135651357,0.0004911909135651357,-0.028162279434813788,-0.028162279434813788,-0.028162279434813788,-0.038732078337386844,-0.038732078337386844,-0.038732078337386844,-0.02947818804597462,-0.02947818804597462,-0.02947818804597462,-0.009253890291412223,-0.009253890291412223,-0.009253890291412223,0.0,0.0,0.0,-0.029530821109591224
